ï..Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount
Corn,IN,USC00128784,2011,11,0,0,25,0,0,1.47,69,6.13,0,45.7,54.8,36.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,5.83
Corn,IN,USC00128784,2011,12,0,0,13,0,0,1.17,59,4.61,0,35.1,42.7,27.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,5.86
Corn,IN,USC00128784,2012,1,0,0,-3,0,0,0.69,66,3.7,0,30.6,39.7,21.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,6.07
Corn,IN,USC00128784,2012,2,0,0,9,0,0,0.47,59,1.58,0,33.4,42.7,24.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,6.28
Corn,IN,USC00128784,2012,3,0,0,21,0,0,1.32,85,2.74,0,53.5,66.3,40.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,6.35
Corn,IN,USC00128784,2012,4,0,0,27,0,0,0.54,84,2,0,51.3,64.5,38,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,6.34
Corn,IN,USC00128784,2012,5,0,0,40,0,0,0.88,94,1.96,0,66.8,80.1,53.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,6.34
Corn,IN,USC00128784,2012,6,0,0,47,0,0,1.181673699,103,3.468664,0,70.9,84.6,57.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,6.37
Corn,IN,USC00128784,2012,7,0,0,55,0,0,1.14,100,3.07,0,79.1,92.4,65.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,7.14
Corn,IN,USC00128784,2012,8,0,0,47,0,0,0.88,94,4.45,0,70.2,83.6,56.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,7.63
Corn,IN,USC00128784,2012,9,0,0,36,0,0,2.5,89,7.22,0,63.7,75.4,52.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,6.89
Corn,IN,USC00128784,2012,10,0,0,28,0,0,2.21,78,6.19,0,50.9,61.6,40.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,6.78
Corn,IN,USC00128784,2012,11,0,0,22,0,0.1,0.72,71,0.98,0.1,38.8,49.6,28,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,7.01
Corn,IN,USC00128784,2012,12,8,3,9,6,5.2,0.71,69,3.05,13.2,37.1,44.7,29.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,6.87
Corn,IN,USC00128784,2013,1,0,0,1,0,0,2.18,69,4.71,0,27.6,36.6,18.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,6.96
Corn,IN,USC00128784,2013,2,4,2,3,1,1.3,1.04,58,1.91,6,27.9,37.1,18.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,7.04
Corn,IN,USC00128784,2013,3,5,4,13,6,8.3,0.66,66,1.58,18.3,32.8,41.3,24.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,7.13
Corn,IN,USC00128784,2013,4,0,0,21,0,0,4.01,79,11.08,0,49.5,61.1,37.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,6.97
Corn,IN,USC00128784,2013,5,0,0,35,0,0,1.12,87,3.1,0,64.2,75.9,52.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,6.97
Corn,IN,USC00128784,2013,6,0,0,45,0,0,3.41,90,7.46,0,70.6,81.1,60.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,6.97
Corn,IN,USC00128784,2013,7,0,0,47,0,0,0.64,92,1.81,0,70.9,81.4,60.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,6.79
Corn,IN,USC00128784,2013,8,0,0,43,0,0,0.57,93,1.42,0,70.4,82.9,57.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,6.21
Corn,IN,USC00128784,2013,9,0,0,36,0,0,0.85,98,3.41,0,66.1,80.9,51.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,5.4
Corn,IN,USC00128784,2013,10,0,0,27,0,0,1.71,85,3.48,0,54.2,66.1,42.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,4.63
Corn,IN,USC00128784,2013,11,0,0,13,0,0.7,2.25,65,4.01,0.7,38.3,47.5,29.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,4.37
Corn,IN,USC00128784,2013,12,7,3,0,6,3.3,1.79,58,2.94,9.3,28.3,36.9,19.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,4.41
Corn,IN,USC00128784,2014,1,25,12,-16,13,14.5,0.3,48,2.24,41.3,17.2,27.8,6.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,4.42
Corn,IN,USC00128784,2014,2,28,8,-18,10,7.5,1.55,51,3.1,25.9,18.1,28,8.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,4.35
Corn,IN,USC00128784,2014,3,0,5,2,0,3,1.02,68,2.28,10.9,31.7,43.2,20.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,4.52
Corn,IN,USC00128784,2014,4,0,0,23,0,0.5,2.03,78,5.48,0.5,50.5,63,38,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,4.71
Corn,IN,USC00128784,2014,5,0,0,36,0,0,2.64,87,5.32,0,61.2,72.9,49.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,4.71
Corn,IN,USC00128784,2014,6,0,0,46,0,0,2.12,91,5.92,0,72.1,83.3,60.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,4.5
Corn,IN,USC00128784,2014,7,0,0,45,0,0,0.63,88,2.81,0,67.4,79.5,55.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,4.06
Corn,IN,USC00128784,2014,8,0,0,41,0,0,1.13,91,5.13,0,71.2,82.5,59.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.63
Corn,IN,USC00128784,2014,9,0,0,39,0,0,1.59,92,3.34,0,63.3,76,50.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.49
Corn,IN,USC00128784,2014,10,0,0,31,0,0,0.43,82,3.33,0,53.1,64.2,42.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.57
Corn,IN,USC00128784,2014,11,5,2,6,2,2.6,1.78,67,3,3.8,34.2,43.7,24.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.6
Corn,IN,USC00128784,2014,12,0,0,10,0,0,0.74,62,1.89,0,33.8,40.1,27.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.79
Corn,IN,USC00128784,2015,1,10,5,-10,6,5.2,0.64,50,1.94,11.2,22.5,31.5,13.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.82
Corn,IN,USC00128784,2015,2,0,6,-7,0,3.5,0.37,56,1,14.7,17.5,28.6,6.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.79
Corn,IN,USC00128784,2015,3,0,2,-3,0,6.5,0.72,72,2.59,9,34.7,45.8,23.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.81
Corn,IN,USC00128784,2015,4,0,0,28,0,0,1.02,79,5.35,0,51.2,63.6,38.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.75
Corn,IN,USC00128784,2015,5,0,0,37,0,0,2.05,87,4.7,0,64.4,76.4,52.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.64
Corn,IN,USC00128784,2015,6,0,0,46,0,0.2,2.42,91,11.75,0.2,70.1,79.7,60.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.59
Corn,IN,USC00128784,2015,7,0,0,54,0,0,1.25,92,4.96,0,71.5,82.2,60.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.8
Corn,IN,USC00128784,2015,8,0,0,51,0,0,0.66,89,2.21,0,69.6,81.7,57.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.68
Corn,IN,USC00128784,2015,9,0,0,44,0,0,0.71,94,1.6,0,68.7,81.9,55.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.68
Corn,IN,USC00128784,2015,10,0,0,28,0,0,0.79,82,1.33,0,55.1,67.2,43,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.67
Corn,IN,USC00128784,2015,11,3,1,8,3,4.5,1.22,80,2.97,4.5,45,57,33.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.59
Corn,IN,USC00128784,2015,12,0,0,18,0,0,2.68,69,5.81,0,40.9,48.9,32.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.65
Corn,IN,USC00128784,2016,1,8,5,-3,4,3,0.94,58,1.5,10.9,25.5,34.7,16.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.66
Corn,IN,USC00128784,2016,2,4,3,4,2,2.5,1.16,71,1.96,7,32.3,42.1,22.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.58
Corn,IN,USC00128784,2016,3,1,1,18,1,1.8,0.9,76,4.15,1.8,46.3,57.5,35.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.56
Corn,IN,USC00128784,2016,4,0,0,23,0,0.5,1.31,83,4.02,0.5,51.2,64.6,37.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.56
Corn,IN,USC00128784,2016,5,0,0,33,0,0.5,1.71,88,4.42,0.5,59.7,71,48.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.68
Corn,IN,USC00128784,2016,6,0,0,49,0,0,1.65,93,5.44,0,72,84.5,59.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.82
Corn,IN,USC00128784,2016,7,0,0,49,0,0,1.39,92,4.2,0,73,83.6,62.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.6
Corn,IN,USC00128784,2016,8,0,0,52,0,0,1.71,92,4.25,0,75.1,85.6,64.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.21
Corn,IN,USC00128784,2016,9,0,0,50,0,0,1.72,92,3.66,0,69.5,82.1,56.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.22
Corn,IN,USC00128784,2016,10,0,0,36,0,0,1.66,86,4.84,0,58.3,70.3,46.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.29
Corn,IN,USC00128784,2016,11,0,0,23,0,0,0.91,81,2.99,0,46.4,57.7,35.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.24
Corn,IN,USC00128784,2016,12,0,0,-6,0,0,0.39,60,1.29,0,28.8,36.6,21,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.32
Corn,IN,USC00128784,2017,1,4,1,-5,1,1,1.06,67,4.54,2.4,31.6,39.6,23.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.4
Corn,IN,USC00128784,2017,2,2,1,5,3,3,0.36,72,1.07,3,39.6,50.7,28.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.44
Corn,IN,USC00128784,2017,3,1,2,15,1,1.5,1.13,75,3.78,3,41.4,50.7,32,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.49
Corn,IN,USC00128784,2017,4,0,0,30,0,0,1.65,86,6.32,0,55.2,67.2,43.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.43
Corn,IN,USC00128784,2017,5,0,0,30,0,0,2.58,88,8.98,0,59.4,70.7,48.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.45
Corn,IN,USC00128784,2017,6,0,0,49,0,0,1.31,94,5.11,0,70.7,83.2,58.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.43
Corn,IN,USC00128784,2017,7,0,0,53,0,0,2.46,90,8.61,0,73.4,84.1,62.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.49
Corn,IN,USC00128784,2017,8,0,0,49,0,0,0.67,91,1.13,0,68.9,81.5,56.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.27
Corn,IN,USC00128784,2017,9,0,0,43,0,0,1.01,93,1.83,0,66.2,79.3,53,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.27
Corn,IN,USC00128784,2017,10,0,0,29,0,0,1.04,86,3.7,0,57.5,68.4,46.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.26
Corn,IN,USC00128784,2017,11,0,0,20,0,0,2.11,69,6,0,41.3,51.6,30.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.15
Corn,IN,USC00128784,2017,12,9,4,-7,7,6,0.35,64,1.09,13.7,28.8,38.2,19.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.23
Corn,IN,USC00128784,2018,1,17,4,-18,8,3,0.43,60,1.46,10,21.7,31.4,12.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.29
Corn,IN,USC00128784,2018,2,2,2,1,2,2,0.9,74,4.18,3.7,33,43.4,22.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.38
Corn,IN,USC00128784,2018,3,1,0,19,1,0.5,1.33,65,3.83,2.6,36.9,47.5,26.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.51
Corn,IN,USC00128784,2018,4,2,2,19,3,4.5,1.61,76,3.65,6.5,43.4,54.9,31.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.58
Corn,IN,USC00128784,2018,5,0,0,32,0,0,0.69,96,2.01,0,69,82.1,55.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.68
Corn,IN,USC00128784,2018,6,0,0,48,0,0,1.54,95,6.58,0,72.9,84.3,61.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.58
Corn,IN,USC00128784,2018,7,0,0,52,0,0,1.32,93,3.11,0,73,84.7,61.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.47
Corn,IN,USC00128784,2018,8,0,0,53,0,0,1.74,91,6.16,0,73.1,83.5,62.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.36
Corn,IN,USC00128784,2018,9,0,0,44,0,0,1.67,94,5.18,0,69.2,80.1,58.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.39
Corn,IN,USC00128784,2018,10,0,0,27,0,0,0.83,89,2.41,0,54.5,66.3,42.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.41
Corn,IN,USC00128784,2018,11,0,0,14,0,0.5,1.53,65,3.95,0.8,35.8,43.3,28.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.41
Corn,IN,USC00128784,2018,12,1,1,10,1,1.6,0.79,57,2.54,1.9,33.6,41.5,25.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.54
Corn,IN,USC00128784,2019,1,12,5,-15,6,7.5,0.96,59,3.91,14.7,25.2,34.1,16.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.56
Corn,IN,USC00128784,2019,2,4,3,-10,4,4.2,0.73,60,3.61,10.5,29.1,38.1,20.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.6
Corn,IN,USC00128784,2019,3,4,2,0,2,3.1,1.29,72,4.09,5.6,35.6,45.8,25.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.61
Corn,IN,USC00128784,2019,4,0,0,21,0,0,1.55,80,6.32,0,50.2,61.5,38.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.52
Corn,IN,USC00128784,2019,5,0,0,38,0,0,0.53,88,4.32,0,61.4,72.3,50.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.63
Corn,IN,USC00128784,2019,6,0,0,47,0,0,0.97,92,2.91,0,69.6,80.5,58.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.98
Corn,IN,USC00128784,2019,7,0,0,52,0,0,1.16,97,2.53,0,76.7,88.8,64.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,4.16
Corn,MN,USC00214546,1989,1,6,2,-13,3,2.5,0.1,57,0.21,4,23.5,36,11,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.6
Oats,MN,USC00214546,1989,1,6,2,-13,3,2.5,0.1,57,0.21,4,23.5,36,11,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.52
Corn,MN,USC00214546,1989,2,18,6,-24,5,3,0.15,50,0.52,9.4,8.6,19.7,-2.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.59
Oats,MN,USC00214546,1989,2,18,6,-24,5,3,0.15,50,0.52,9.4,8.6,19.7,-2.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.46
Corn,MN,USC00214546,1989,3,13,5,-13,12,8,0.52,70,1.94,23,25.5,33.9,17.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.6
Oats,MN,USC00214546,1989,3,13,5,-13,12,8,0.52,70,1.94,23,25.5,33.9,17.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.41
Corn,MN,USC00214546,1989,4,1,1,15,1,1,0.58,81,2.27,1.5,44.3,57.4,31.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.56
Oats,MN,USC00214546,1989,4,1,1,15,1,1,0.58,81,2.27,1.5,44.3,57.4,31.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.24
Corn,MN,USC00214546,1989,5,0,0,27,0,0,0.19,91,0.56,0,57.9,73.3,42.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.58
Oats,MN,USC00214546,1989,5,0,0,27,0,0,0.19,91,0.56,0,57.9,73.3,42.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.13
Corn,MN,USC00214546,1989,6,0,0,38,0,0,1.46,99,2.11,0,67.9,81.7,54,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.52
Oats,MN,USC00214546,1989,6,0,0,38,0,0,1.46,99,2.11,0,67.9,81.7,54,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.82
Corn,MN,USC00214546,1989,7,0,0,53,0,0,2.23,104,4.03,0,75.9,88,63.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.47
Oats,MN,USC00214546,1989,7,0,0,53,0,0,2.23,104,4.03,0,75.9,88,63.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.53
Corn,MN,USC00214546,1989,8,0,0,45.22877698,0,0,1.45,96,3.16,0,69.51165468,83.3,56.19625899,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.27
Oats,MN,USC00214546,1989,8,0,0,45.22877698,0,0,1.45,96,3.16,0,69.51165468,83.3,56.19625899,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.47
Corn,MN,USC00214546,1989,9,0,0,27,0,0,1.05,89,2.53,0,60.3,74.1,46.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.29
Oats,MN,USC00214546,1989,9,0,0,27,0,0,1.05,89,2.53,0,60.3,74.1,46.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.38
Corn,MN,USC00214546,1989,10,0,0,17,0,0,0,89,0,0,49.1,66.7,31.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.22
Oats,MN,USC00214546,1989,10,0,0,17,0,0,0,89,0,0,49.1,66.7,31.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.47
Corn,MN,USC00214546,1989,11,8,3,-5,3,2,0.3,64,1.09,5,28.6,40.8,16.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.24
Oats,MN,USC00214546,1989,11,8,3,-5,3,2,0.3,64,1.09,5,28.6,40.8,16.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.48
Corn,MN,USC00214546,1989,12,13,2,-25,2,1.5,0.14,50,0.24,2.8,10.8,21.7,-0.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.27
Oats,MN,USC00214546,1989,12,13,2,-25,2,1.5,0.14,50,0.24,2.8,10.8,21.7,-0.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.53
Corn,MN,USC00214546,1990,1,0,0,2,0,0.3,0.03,54,0.03,0.6,26.2,37.2,15.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.31
Oats,MN,USC00214546,1990,1,0,0,2,0,0.3,0.03,54,0.03,0.6,26.2,37.2,15.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.47
